timestamp,Sulf,Ammo,Tota,Blac,Benz,Ozon,PM2.,PM10,Nitr,Carb,Relative H,Precipitat,Wind Speed,Atmospheri,Net Radiat,Wind Direc,Global Rad,Temperatur,sm_Relative H,sm_Precipitat,sm_Wind Speed,sm_Atmospheri,sm_Net Radiat,sm_Wind Direc,sm_Global Rad,sm_Temperatur,traffic,sm_traffic,EURO_3,EURO_2,EURO_4,EURO_5,EURO_1,EURO_6,EURO_7,VType_4,VType_3,VType_1,VType_2,FType_1,FType_2,FType_4,FType_5,FType_3,DPF_2,DPF_1,small_len,med_len,lg_len,mon,tue,wed,thu,fri,sat,sun,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,0-15m,15-30m,30-45m,45-60m
2013-11-29 08:00:00,206.0,7.007,214.33333333333334,9.077199999999998,1.3275000000000001,5.333333333333333,190.15,158.66666666666666,88.8425,1.95,81.6,0.0,0.4595555555555554,1008.7,-60.0,221.09,0.0,-0.6516666666666667,72.18390470755003,0.0075757304514513756,0.8354068509813748,1009.6737303968631,-55.14728553747085,269.0695919280479,6.915531258990909,0.46427303598701763,13277,4437.938641189477,500,145,1643,3504,13,3857,115,8091,1391,154,154,3650,4437,1274,415,14,6191,3517,1813,7604,362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,3143,3481,3742
2013-11-29 09:00:00,266.0,6.700999999999996,260.6666666666667,9.447750000000001,2.5254999999999996,5.333333333333333,259.21000000000004,194.33333333333334,102.75375,2.4000000000000004,80.6,0.0,0.5964444444444444,1008.8,-34.0,177.88666666666666,95.0,0.19499999999999998,74.06712376604003,0.006060584361161101,0.760236591896211,1009.4789843174906,-56.11782842997668,259.47367354243835,5.532425007192728,0.24108509545628076,13995,6205.750912951582,527,157,1592,4110,22,4268,100,8816,1614,196,162,3994,5050,1252,480,12,6744,3929,1762,8598,418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,3693,3332,3270
2013-11-29 10:00:00,285.0,6.734000000000001,233.0,9.372400000000003,2.648,5.333333333333333,262.28499999999997,175.0,106.22749999999999,2.475,76.8,0.0,0.6793333333333335,1008.7,41.0,187.93500000000003,242.0,2.091666666666667,75.37369901283202,0.004848467488928881,0.7274781624058577,1009.3431874539925,-51.694262743981355,243.15627216728404,23.425940005754182,0.23186807636502463,11200,7763.600730361266,379,87,1067,3834,11,3798,106,7384,1589,212,112,3047,4537,1289,407,17,5740,3470,1018,7927,351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3047,2699,2702,2752
2013-11-29 11:00:00,237.0,6.997999999999998,233.0,9.456900000000001,2.6842500000000005,6.0,251.285,143.33333333333334,108.5775,2.3,66.8,0.0735,0.8776666666666668,1008.8,126.0,184.82500000000002,278.0,4.3500000000000005,75.65895921026562,0.0038787739911431054,0.7178491965913529,1009.214549963194,-33.155410195185084,232.11201773382726,67.14075200460336,0.6038277944253532,10527,8450.880584289014,353,86,944,3605,11,3742,87,7150,1399,191,101,2878,4374,1141,434,14,5366,3394,899,7649,288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2790,2624,2525,2588
2013-11-29 12:00:00,147.0,6.670999999999997,196.66666666666666,7.912049999999998,2.203,6.666666666666667,156.41500000000002,105.0,97.10625,1.85,59.2,0.04,1.056,1008.3,181.0,172.04833333333332,339.0,5.6049999999999995,73.8871673682125,0.017803019192914483,0.7498126906064158,1009.1316399705553,-1.3243281561480664,222.6546141870618,109.31260160368268,1.3530622355402826,9830,8866.104467431212,310,86,949,3237,14,3408,99,6823,1016,148,125,2860,3969,919,354,10,4922,3120,908,6949,249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2444,2456,2431,2499
2013-11-29 13:00:00,96.0,6.202999999999996,132.66666666666666,6.929199999999998,1.6832499999999997,9.0,125.085,75.33333333333333,81.68875,1.5749999999999997,51.8,0.0005000000000000001,0.9538888888888892,1007.3,189.0,302.86333333333334,338.0,6.830000000000001,70.94973389457,0.022242415354331586,0.8110501524851327,1008.9653119764442,35.14053747508155,212.53335801631613,155.25008128294616,2.203449788432226,8899,9058.883573944971,291,66,834,2895,14,3196,64,6209,971,80,115,2582,3577,846,354,16,4526,2786,828,6309,230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2344,2241,2124,2190
2013-11-29 14:00:00,91.0,6.155999999999998,102.66666666666667,5.821350000000003,1.2507499999999998,9.666666666666666,102.425,65.33333333333333,77.75,1.475,46.4,0.0,0.8867777777777781,1006.3,154.0,254.23333333333335,287.0,7.655,67.11978711565601,0.01789393228346527,0.839617899765884,1008.6322495811555,65.91242998006524,230.59935307971958,191.80006502635695,3.128759830745781,9759,9026.906859155977,320,95,969,3175,10,3332,90,6590,1206,95,106,2766,3823,979,422,7,5009,2919,1000,6752,239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2252,2378,2518,2611
2013-11-29 15:00:00,80.0,5.655999999999999,88.33333333333333,4.6372,1.0769999999999997,8.666666666666666,93.41499999999999,59.0,77.6675,1.45,43.4,0.0,1.0072222222222222,1005.3,85.0,257.015,202.0,7.883333333333333,62.97582969252481,0.014315145826772216,0.8490498753682628,1008.1657996649244,83.5299439840522,235.32614913044233,210.84005202108557,4.034007864596625,9955,9173.325487324782,288,68,932,3368,12,3455,99,7015,1017,86,116,2849,3945,1020,408,12,5056,3105,919,7078,234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2523,2553,2462,2417
2013-11-29 16:00:00,110.0,5.516,82.66666666666667,3.8035500000000004,1.0172499999999995,6.666666666666667,84.225,69.33333333333333,82.4725,1.4249999999999998,43.6,0.0,0.9475555555555554,1004.5,-11.0,255.06333333333336,105.0,7.216666666666666,59.06066375401985,0.011452116661417773,0.8806843447390548,1007.5926397319395,83.82395518724176,239.66391930435387,209.07204161686846,4.803872958343967,9269,9329.660389859826,299,74,887,3096,3,3314,86,6859,728,60,127,2806,3631,922,400,15,4876,2845,816,6729,223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2434,2389,2204,2242
2013-11-29 17:00:00,120.0,5.527,92.0,3.892550000000001,0.9687499999999998,5.666666666666667,88.62,78.66666666666667,84.1625,1.525,48.6,0.0,0.9450000000000001,1003.9,-64.0,251.04666666666665,6.0,5.716666666666666,55.96853100321588,0.009161693329134218,0.894058586902355,1006.9741117855516,64.85916414979341,242.74380211014977,188.2576332934948,5.286431700008507,9002,9317.528311887861,325,62,834,2941,8,3144,94,6742,498,48,126,2727,3357,889,435,6,4682,2697,895,6333,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2142,2258,2272,2330
2013-11-29 18:00:00,101.0,5.731999999999999,146.0,5.168800000000001,1.1052499999999998,5.666666666666667,95.97,109.0,91.25625,1.775,53.8,0.0,0.726666666666667,1003.3,-70.0,261.3533333333333,0.0,4.3999999999999995,54.49482480257271,0.007329354663307375,0.904246869521884,1006.3592894284413,39.08733131983473,244.40437502145318,151.80610663479584,5.372478693340139,8894,9254.42264951029,281,64,863,2868,10,3077,100,6810,306,34,119,2819,3234,786,424,6,4598,2647,920,6203,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2232,2286,2154,2222
2013-11-29 19:00:00,138.0,6.240999999999998,187.0,6.687850000000002,1.3925,5.666666666666667,122.5,138.66666666666666,100.0575,2.0999999999999996,56.8,0.0,0.559,1003.1,-67.0,242.58,0.0,3.6666666666666665,54.355859842058166,0.005863483730645901,0.8687308289508407,1005.7474315427531,17.269865055867786,247.79416668382922,121.44488530783667,5.177982954672111,10606,9182.338119608234,374,70,1061,3805,12,3780,118,8841,244,32,108,3741,4297,758,424,5,5855,3345,846,8247,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2078,1978,3535,3015
2013-11-29 20:00:00,143.0,6.270000000000002,188.0,7.124100000000002,1.7732499999999998,5.666666666666667,120.595,144.66666666666666,101.545,2.0749999999999997,58.2,0.0,0.6143333333333335,1002.7,-58.0,237.865,0.0,3.25,54.844687873646535,0.0046907869845167205,0.8067846631606727,1005.2179452342026,0.41589204469423,246.7513333470634,97.15590824626935,4.875719697071022,10976,9467.070495686588,364,45,1162,4143,13,3987,102,9519,195,31,72,4061,4639,700,416,1,6295,3509,717,9014,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2975,2851,2653,2497
2013-11-29 21:00:00,107.0,5.996999999999999,195.33333333333334,6.607700000000001,1.6955,5.666666666666667,128.015,179.66666666666666,104.30375000000001,2.275,60.2,0.0,0.5992222222222223,1002.4,-58.0,231.11,0.0,2.9333333333333336,55.51575029891723,0.0037526295876133767,0.7682943971952049,1004.7143561873622,-11.267286364244617,244.97406667765074,77.72472659701549,4.550575757656818,7031,9768.856396549272,245,30,723,2656,7,2581,52,6104,123,30,41,2572,2973,430,319,4,4097,2188,431,5805,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2071,1819,1683,1458
2013-11-29 22:00:00,102.0,6.402999999999997,231.66666666666666,7.930950000000001,2.3692499999999987,5.666666666666667,127.54,182.0,107.04875,2.3,63.2,0.0,0.6385555555555559,1001.7,-54.0,181.17666666666665,0.0,2.4166666666666665,56.45260023913379,0.0030021036700907016,0.7344799622006084,1004.2514849498898,-20.613829091395694,242.20125334212062,62.17978127761239,4.227127272792122,5929,9221.285117239418,230,31,652,2337,3,2017,59,5191,81,19,41,2281,2380,424,244,3,3613,1713,370,4914,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1436,1548,1464,1481
2013-11-29 23:00:00,128.0,6.934999999999998,272.3333333333333,9.3002,2.1954999999999996,6.333333333333333,176.655,164.0,109.13625,2.2,66.0,0.001,0.7316666666666668,1001.0,-46.0,149.02833333333334,0.0,2.4,57.802080191307034,0.0024016829360725615,0.715295080871598,1003.7411879599119,-27.291063273116556,229.99633600702984,49.743825022089915,3.8650351515670307,6310,8562.828093791535,229,19,686,2482,2,2191,70,5532,98,18,33,2430,2555,454,240,2,3844,1830,377,5254,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1607,1629,1578,1496
2013-11-30 00:00:00,175.0,6.503999999999996,200.66666666666666,8.268749999999999,2.0922499999999995,6.333333333333333,189.185,198.33333333333334,107.22125,2.1,67.0,0.0,0.927111111111111,1000.1,-40.0,154.96,0.0,2.283333333333333,59.441664153045636,0.0021213463488580493,0.7185693980306118,1003.1929503679296,-31.03285061849325,213.80273547229055,39.795060017671936,3.572028121253625,5456,8112.262475033229,158,16,583,2105,11,2017,63,4821,81,15,39,2046,2327,374,205,4,3241,1706,357,4555,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,1486,1309,1148
2013-11-30 01:00:00,139.0,6.2719999999999985,182.66666666666666,7.9899000000000004,2.1357499999999994,6.333333333333333,140.07,197.66666666666666,99.60125,1.9749999999999999,68.8,0.008,0.7546666666666665,999.4,-35.0,57.428333333333335,0.0,2.1666666666666665,60.95333132243651,0.0016970770790864396,0.7602777406467116,1002.5743602943437,-32.8262804947946,202.03418837783244,31.83604801413755,3.314289163669567,3340,7581.009980026583,106,12,372,1294,1,1170,23,2875,64,16,23,1221,1401,221,135,0,1958,1019,203,2738,37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,850,819,669
2013-11-30 02:00:00,131.0,5.972999999999996,167.0,7.1113000000000035,1.5825000000000002,6.0,120.4,105.33333333333333,87.24000000000001,1.7000000000000002,69.2,0.0005,1.208222222222222,998.4,-16.0,91.3,0.0,2.533333333333333,62.52266505794921,0.0029576616632691517,0.7591555258507026,1001.939488235475,-33.26102439583568,173.11301736893265,25.468838411310042,3.084764664268987,2049,6732.807984021267,83,6,238,822,5,655,10,1725,60,12,24,719,860,155,85,2,1239,580,113,1672,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,535,484,448
2013-11-30 03:00:00,125.0,6.3249999999999975,136.33333333333334,6.806650000000004,1.95125,6.0,115.305,88.66666666666667,81.21875,1.5750000000000002,69.0,0.0,1.3665555555555557,997.6,-7.0,97.67666666666666,0.0,2.783333333333333,63.85813204635937,0.002466129330615321,0.8489688651250066,1001.23159058838,-29.808819516668546,156.75041389514612,20.375070729048034,2.9744783980818568,1504,5796.046387217014,54,3,189,538,2,533,8,1245,48,13,23,483,675,91,78,2,857,468,71,1227,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,390,361,349
2013-11-30 04:00:00,100.0,5.975,112.66666666666667,5.9242500000000025,1.2810000000000001,5.666666666666667,89.60499999999999,69.66666666666667,74.285,1.4749999999999999,68.0,0.0,1.3294444444444444,997.0,-7.0,96.74333333333334,0.0,2.766666666666667,64.8865056370875,0.001972903464492257,0.9524862032111164,1000.505272470704,-25.247055613334837,144.93566444945023,16.300056583238426,2.936249385132152,1340,4937.637109773612,49,1,179,498,2,453,4,1047,105,16,18,376,656,93,61,0,753,433,52,1109,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,340,328,334
2013-11-30 05:00:00,92.0,3.623,97.66666666666667,4.751600000000002,1.0212499999999998,5.666666666666667,73.38499999999999,62.666666666666664,70.08625,1.4,67.8,0.12,1.4458888888888886,996.6,-7.0,86.20166666666667,0.0,2.8166666666666664,65.50920450967,0.0015783227715938056,1.027877851457782,999.8042179765632,-21.597644490667868,135.29719822622687,13.040045266590742,2.902332841439055,1542,4218.109687818889,78,5,202,598,3,493,4,1146,169,39,29,447,744,125,67,0,924,454,44,1258,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,336,395,449
2013-11-30 06:00:00,82.0,3.571,91.0,3.968300000000001,0.9609999999999997,5.333333333333333,70.505,57.666666666666664,68.93125,1.375,67.2,0.0,1.572444444444444,996.5,-8.0,88.95666666666666,0.0,2.9,65.967363607736,0.025262658217275046,1.1114800589440033,999.1633743812507,-18.678115592534294,125.47809191431485,10.432036213272594,2.8851996064845773,2229,3682.8877502551118,99,7,328,929,1,662,11,1566,359,51,61,633,1136,223,45,0,1364,655,68,1830,139,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,496,679,700
2013-11-30 07:00:00,94.0,3.543,98.33333333333333,4.041600000000002,0.9424999999999998,4.666666666666667,75.41,62.0,70.7,1.4,71.0,0.052500000000000005,2.0840000000000005,996.6,-13.0,96.205,0.0,2.716666666666667,66.2138908861888,0.02021012657382004,1.2036729360440914,998.6306995050006,-16.542492474027437,118.1738068647852,8.345628970618076,2.888159685187662,4214,3392.11020020409,183,13,694,1685,3,1285,28,2938,774,97,82,1212,2219,386,74,0,2521,1342,114,3553,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,899,1091,1492
2013-11-30 08:00:00,103.0,3.409,101.0,3.968050000000002,0.9532499999999998,5.0,77.955,62.0,68.22125,1.425,79.0,0.15300000000000002,2.008111111111111,996.9,-13.0,83.955,0.0,2.1999999999999997,67.17111270895104,0.026668101259056033,1.3797383488352732,998.2245596040005,-15.83399397922195,113.78004549182818,6.676503176494461,2.8538610814834633,6330,3556.4881601632724,273,22,866,2419,6,2075,54,4718,800,112,88,2018,3020,539,137,4,3686,1997,254,5263,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,1452,1533,1856
2013-11-30 09:00:00,88.0,3.386999999999999,102.0,3.969950000000001,0.9142499999999997,4.666666666666667,77.88499999999999,67.66666666666667,67.95,1.425,85.2,0.35850000000000004,1.9378888888888883,997.6,-6.0,47.18666666666667,0.0,1.5833333333333333,69.53689016716083,0.051934481007244834,1.5054129012904407,997.9596476832005,-15.26719518337756,107.81503639346255,5.341202541195569,2.723088865186771,8804,4111.190528130618,369,31,1018,3437,8,3075,96,7169,669,117,83,3124,4023,646,241,4,5130,2865,364,7497,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,2123,2293,2514
2013-11-30 10:00:00,95.0,3.383,105.66666666666667,3.742550000000002,0.7902499999999999,5.0,76.41,69.33333333333333,68.54625,1.45,91.0,0.6004999999999999,1.3557777777777777,998.3,0.0,52.22666666666667,0.0,1.2333333333333336,72.66951213372867,0.11324758480579589,1.5919080988101304,997.8877181465605,-13.413756146702049,95.68936244810337,4.272962032956456,2.4951377588160835,10150,5049.7524225044945,340,41,1102,3960,11,3749,142,8505,662,105,74,3678,4700,741,226,2,5789,3522,435,8760,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,2558,2506,2585
2013-11-30 11:00:00,89.0,1.7090000000000003,109.0,3.7241500000000025,0.7447499999999998,5.0,78.69,77.33333333333333,70.14,1.5250000000000001,95.2,0.6509999999999999,1.286555555555556,998.9,17.0,48.23833333333334,9.0,1.0833333333333333,76.33560970698294,0.21069806784463668,1.54468203460366,997.9701745172484,-10.73100491736164,86.99682329181603,3.418369626365165,2.2427768737195337,10904,6069.801938003596,358,39,1055,4301,9,4152,118,9299,564,93,81,4006,5038,710,278,5,6153,3848,473,9411,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2709,2737,2736,2722
2013-11-30 12:00:00,97.0,3.3810000000000002,116.0,3.7898000000000027,0.7937499999999998,5.0,80.33500000000001,75.66666666666667,73.1,1.4749999999999999,96.4,0.8005,1.0349999999999997,999.1,34.0,49.903333333333336,35.0,1.2333333333333334,80.10848776558636,0.29875845427570935,1.4930567387940394,998.1561396137988,-5.184803933889311,79.2451253001195,4.534695701092132,2.0108881656422937,10458,7036.641550402877,352,51,1065,4007,10,3988,149,9032,433,71,86,3839,4856,656,270,1,5902,3693,494,9000,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2627,2603,2571,2657
2013-11-30 13:00:00,91.0,1.7010000000000005,111.0,3.7452000000000023,0.8187499999999999,5.333333333333333,78.28,71.33333333333333,73.96000000000001,1.4749999999999999,96.4,0.5005,1.039,999.3,48.0,130.28,53.0,1.6333333333333335,83.3667902124691,0.3991067634205675,1.4014453910352316,998.3449116910391,2.6521568528885515,73.37676690676227,10.627756560873706,1.8553771991805017,9008,7720.913240322303,312,36,935,3561,21,3339,89,7812,345,52,88,3401,4036,630,226,4,5269,3006,448,7718,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2500,2294,2202,2012
2013-11-30 14:00:00,68.0,3.3679999999999994,91.0,3.541100000000002,0.7374999999999998,7.333333333333333,58.075,48.333333333333336,64.42,1.325,95.2,0.126,1.494333333333333,999.6,83.0,84.52499999999999,101.0,2.4333333333333336,85.97343216997528,0.41938541073645397,1.3289563128281854,998.5359293528313,11.721725482310843,84.75741352540982,19.102205248698965,1.810968426011068,8422,7978.330592257843,297,42,871,3222,9,3115,94,7240,281,41,92,3104,3769,573,202,6,4842,2789,443,7082,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1911,2050,2115,2346
2013-11-30 15:00:00,62.0,3.3369999999999997,74.33333333333333,2.650350000000002,0.6354999999999998,13.333333333333334,46.34,34.0,59.7025,1.275,95.2,0.05,1.4672222222222215,1000.1,57.0,105.71666666666665,91.0,2.733333333333333,87.81874573598023,0.3607083285891632,1.3620317169292149,998.7487434822651,25.977380385848676,84.71093082032786,35.481764198959176,1.9354414074755213,9857,8067.064473806275,345,40,1088,3819,12,3573,107,8572,287,46,84,3813,4316,640,212,8,5710,3261,563,8306,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2309,2496,2466,2586
2013-11-30 16:00:00,63.0,0.8999999999999995,64.66666666666667,2.4301500000000025,0.5737499999999999,13.666666666666666,42.205,28.666666666666668,57.675,1.225,94.0,0.0005,1.469333333333333,1000.7,27.0,58.61166666666667,40.0,2.8666666666666667,89.29499658878419,0.29856666287133055,1.3830698179878163,999.0189947858121,32.181904308678945,88.91207798959562,46.58541135916734,2.0950197926470837,10243,8425.05157904502,356,45,1079,4049,13,3636,104,8933,227,38,84,3991,4450,612,228,1,5969,3301,598,8580,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2573,2612,2457,2601
2013-11-30 17:00:00,73.0,1.4609999999999994,68.0,2.7315500000000004,0.6399999999999998,6.666666666666667,58.11,45.333333333333336,68.87375,1.3,93.6,0.08200000000000002,1.4532222222222222,1001.4,-19.0,75.20333333333333,6.0,2.6833333333333336,90.23599727102734,0.23895333029706445,1.4003225210569195,999.3551958286497,31.14552344694316,82.85199572500983,45.268329087333875,2.249349167451,9810,8788.641263236017,388,45,1047,3778,15,3513,120,8546,231,37,94,3770,4328,586,221,3,5695,3198,536,8256,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2363,2449,2453,2545
2013-11-30 18:00:00,89.0,1.7500000000000007,84.66666666666667,3.4184500000000018,0.8212499999999998,5.0,64.21000000000001,73.0,76.21875,1.4499999999999997,94.0,0.0,1.1417777777777778,1002.2,-37.0,219.75333333333333,0.0,2.4166666666666665,90.90879781682187,0.20756266423765157,1.41090246128998,999.7641566629197,21.116418757554527,81.32226324667454,37.414663269867106,2.336146000627467,9633,8992.913010588814,359,31,1033,3807,11,3435,120,8480,203,29,92,3774,4161,623,237,9,5717,3058,521,8177,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2457,2395,2440,2341
2013-11-30 19:00:00,99.0,1.818,89.33333333333333,3.6865500000000013,0.8499999999999999,5.333333333333333,73.64,73.66666666666667,76.59875,1.575,93.6,0.0,1.536555555555556,1003.1,-36.0,316.3516666666667,0.0,2.5166666666666666,91.5270382534575,0.16605013139012126,1.3570775245875397,1000.2513253303359,9.493135006043621,109.0084772640063,29.931730615893684,2.352250133835307,9266,9120.930408471051,356,46,1047,3694,8,3269,103,8212,217,22,75,3683,3992,602,245,4,5639,2872,512,7914,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2321,2304,2338,2303
2013-11-30 20:00:00,87.0,3.4479999999999995,89.33333333333333,3.699300000000002,0.9977499999999997,5.666666666666667,79.22,63.333333333333336,71.7375,1.625,91.6,0.0,1.563777777777778,1003.7,-51.0,318.23333333333335,0.0,2.5500000000000003,91.94163060276601,0.132840105112097,1.3929731307811428,1000.8210602642688,0.394508004834897,150.4771151445384,23.94538449271495,2.385133440401579,8986,9149.944326776842,297,26,976,3661,9,3181,97,8036,146,14,59,3515,3854,582,296,8,5426,2813,498,7687,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2437,2411,2160,1978
2013-11-30 21:00:00,80.0,3.4980000000000007,89.66666666666667,3.7591000000000023,1.10275,5.666666666666667,77.92,67.66666666666667,70.0325,1.6500000000000001,90.8,0.05,1.155222222222222,1004.2,-51.0,313.91,0.0,2.25,91.8733044822128,0.10627208408967762,1.42713406018047,1001.3968482114151,-9.884393596132083,184.0283587822974,19.15630759417196,2.4181067523212634,6128,9117.155461421475,202,14,722,2486,2,2076,64,5418,101,9,43,2305,2618,423,220,5,3720,1840,320,5197,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1762,1624,1396,1346
2013-11-30 22:00:00,83.0,1.7980000000000007,95.33333333333333,3.863150000000002,1.1055,5.666666666666667,75.495,73.0,68.26625,1.775,90.8,0.0,0.8746666666666668,1004.4,-51.0,314.0833333333333,0.0,1.9000000000000001,91.65864358577024,0.0950176672717421,1.3727516925888206,1001.9574785691321,-18.107514876905668,210.00468702583794,15.325046075337568,2.384485401857011,5565,8519.32436913718,207,14,633,2236,4,1960,49,4970,85,10,42,2251,2247,404,201,4,3527,1573,268,4790,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1397,1382,1330,1456
2013-11-30 23:00:00,93.0,3.5259999999999985,96.66666666666667,4.029050000000002,1.1442499999999998,5.333333333333333,76.17,79.33333333333333,65.65,1.75,91.2,0.0,0.5190000000000001,1004.9,-53.0,274.6333333333333,0.0,1.4166666666666667,91.48691486861618,0.07601413381739369,1.2731346874043898,1002.4459828553057,-24.686011901524537,230.82041628733703,12.260036860270056,2.2875883214856088,6117,7928.459495309745,207,16,699,2523,1,2122,57,5485,91,16,34,2378,2587,469,191,1,3812,1806,290,5280,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1465,1587,1564,1501
2013-12-01 00:00:00,96.17,4.179000000000003,103.28000000000002,5.70215,3.2252499999999995,7.363333333333333,96.375,72.86,68.17125,1.6647500000000004,91.6,0.0,0.7041111111111111,1005.1,-50.0,265.485,0.0,1.1333333333333333,91.42953189489296,0.06081130705391496,1.1223077499235121,1002.9367862842446,-30.348809521219632,239.58299969653632,9.808029488216045,2.1134039905218205,6040,7566.167596247797,208,18,673,2421,0,2174,60,5431,66,16,42,2369,2613,371,201,1,3703,1845,327,5177,48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,1646,1493,1285
